"Area","timePeriod","cluster","cv0","yield0","cv1","yield1","cv2","yield2","cv3","yield3","cv4","yield4","cv5","yield5","cv6","yield6","cv7","yield7","cv8","yield8","cv9","yield9"
"Iceland",2001,4,0.22107666579907,10448699.7658926,0.128667589652099,5551421.41940761,0.0239959755774821,8948394.71056612,0.0557530914168969,11001762.5058938,0.0225302747866211,9056654.04031269,0.0385499167125284,7471116.23300292,0.0427288836361102,7221637.00798125,0.0502834592805655,10614846.4082891,0.0469659474514701,12475538.7556674,0.22107666579907,10448699.7658926
"South Africa",1985,4,0.209230824945901,6154469.47157856,0.0289072601385883,5661158.29839229,0.0304469997477749,5623076.82014751,0.0836096390050228,11117317.7533283,0.0757878426963998,5286978.38214058,0.0238075235105995,5840461.5383425,0.0385621562959841,7093567.45421482,0.0412871753197343,10640758.102435,0.0418522272516626,7684916.21522183,0.209230824945901,6154469.47157856
"Zimbabwe",1993,4,0.184918993949875,3884160.56064853,0.0350473272713705,6675423.39370022,0.0507867380097631,6249889.15956112,0.0570914911617471,12761655.9335918,0.0626153175661042,6296803.88340751,0.00981448573914809,6349870.34609141,0.0138845207829733,8810719.53364687,0.0304341866314098,10136736.9059707,0.0324498540307859,8649861.63182732,0.184918993949875,3884160.56064853
"Gambia",1969,4,0.0238580518722481,4639120.7199675,0.0264080530665564,5130784.99377735,0.0322490202338168,3951583.13527521,0.108357598827784,6336348.4188451,0.0671646434754743,6058396.09900653,0.0349817092706205,4190871.09171151,0.0481791192848586,3432117.61351094,0.0420317717941931,10114239.8908172,0.0278882507604825,6724660.83798107,0.0238580518722481,4639120.7199675
"Lesotho",1977,4,0.340286394832265,3413044.9908537,0.0571027445323422,4510037.06116533,0.0218592236150034,3222086.64128201,0.0764786352670413,12614150.0136066,0.0729145366820806,4652782.3279131,0.0326954863636688,4586146.96403746,0.0538365032947345,4470740.79738608,0.0480802270516805,9691241.63817213,0.0624610405899734,8660643.35790095,0.340286394832265,3413044.9908537
"Zimbabwe",1977,4,0.237093127874727,4281700.53607346,0.0346481378654844,6021728.81212496,0.0267259596043005,4914267.77822882,0.0721769950014518,11060466.9188881,0.0610026079793274,4741150.22279601,0.0291121068193515,4882271.00097742,0.0334965726496869,4590021.88264641,0.0493304672201993,9434485.60234269,0.0493816483910436,8733311.26612928,0.237093127874727,4281700.53607346
"Tajikistan",2001,4,0.0856475231325972,5451541.31472043,0.0123064838126625,7154890.72579721,0.0255637749131295,7177900.82631339,0.0412787309409687,12780731.5385904,0.0566652239619582,7136228.34237009,0.0180772761276862,8833655.26639231,0.020930116004398,7910251.40298162,0.0574507636676911,11107383.484637,0.0526749398218849,10946582.8347304,0.0856475231325972,5451541.31472043
"Australia",2009,4,0.0884749970103426,6775930.74505985,0.041527289807482,11339715.5473583,0.0364516204172075,8854952.39744946,0.0495442755400786,15799652.956046,0.0599582930868951,8658014.36185789,0.0106024361464331,9706614.7898779,0.0148114282867058,11805334.5169024,0.0407219243248839,10282831.4739379,0.037834767982275,9597815.62354781,0.0884749970103426,6775930.74505985
"Senegal",1969,4,0.221187551897459,2697312.59559024,0.0225607394492379,5526126.06078958,0.0375378895542929,4508501.85853654,0.0851982079421001,7191974.28485801,0.0587103292199231,6450052.58094569,0.0312168157161359,4481116.10844895,0.0431779121943514,3832844.1410549,0.0389121622571981,10212212.2116704,0.0266826319772852,8693235.37369432,0.221187551897459,2697312.59559024
"Saudi Arabia",1993,4,0.148474542185734,11057864.3184161,0.0384955249494816,3285785.49123305,0.113228955118975,4571775.23776658,0.0645809131566434,15641950.3833957,0.0668972882062029,6430786.81000147,0.0118357254414393,5462680.73483499,0.0249499593028612,6398654.30165524,0.0316728243856083,10270413.8256139,0.0396978116507296,8712268.67933511,0.148474542185734,11057864.3184161
"Syrian Arab Republic",1961,4,0.151744718755302,2589818.3518025,0.0210162527268112,4311661.38325966,0.107565140715633,3755911.51303833,0.0395886755634931,7268440.78482095,0.0571448293899016,3716440.40359066,0.0341228565071504,3043866.748937,0.0428035600840995,3229137.61272625,0.0256622242762648,6595844.359588,0.0272251991712735,7670558.91147667,0.151744718755302,2589818.3518025
"Saudi Arabia",1985,4,0.0261745779793706,12296837.9075031,0.0700692115248828,3687364.11901905,0.0691622122445841,2801840.32987294,0.0841560045298062,12539870.9171008,0.0777146531659213,5142595.59036141,0.033478897829036,4469421.31938227,0.0479881796320718,6432858.9960807,0.0416918302694472,10765385.0173455,0.0489181732727159,7867354.91362334,0.0261745779793706,12296837.9075031
"Costa Rica",2009,5,0.0464129774738438,12732661.1202761,0.0453752130326571,16168600.7331647,0.0243264693640028,9895032.76169644,0.0617137141367603,22156958.6678483,0.0674805997630618,15609152.0880539,0.0107983304155642,10409029.8695977,0.00971842617007741,14174757.7772788,0.0514586661871696,11729943.2530323,0.0349477874217734,12433057.1510158,0.0464129774738438,12732661.1202761
"Dominican Republic",1985,5,0.0231555447588328,6349868.00405153,0.0250940065084458,7609358.10176919,0.0164263074609983,6274037.52873434,0.103490697291528,19930859.0920492,0.137468904103879,5482800.34891111,0.0207481684717516,6053210.11476065,0.0214002774307482,6331902.37067028,0.0200510532454883,12243488.0451954,0.0463903983843012,8794633.97807893,0.0231555447588328,6349868.00405153
"Benin",1993,5,0.0270338271055417,4501294.9221468,0.0314774600735294,8320976.61080891,0.0183947790695437,6513297.52514775,0.0766883814094256,15165352.3942907,0.0718996914620193,7270536.08099615,0.0166105517945973,6309333.34253973,0.0187810545138125,9794339.14872009,0.0300836676064856,12587066.7781447,0.0259642876596235,10627738.0943548,0.0270338271055417,4501294.9221468
"Burundi",1977,5,0.0441212252701755,4082389.06894142,0.0348054570024842,6722007.8847496,0.0272889525001134,4960192.40564418,0.0809452010094147,11455253.5918697,0.0631062243056201,5163531.73673048,0.0280419850219224,5011607.20824588,0.0358251589646335,4857391.97075129,0.0500850142624884,9736038.25513193,0.0464722505777328,10348279.5761579,0.0441212252701755,4082389.06894142
"Sierra Leone",1993,5,0.0541906104739938,3507470.22719162,0.0298947351131575,8404568.39822704,0.0182555269307766,6487540.6276259,0.0778518197255175,19867073.0046056,0.0968669897727053,7249086.22826391,0.0152778947796244,6379435.85102551,0.0152449440944901,10014567.4563753,0.0299419775443755,14053176.1818358,0.0311581764825833,11779563.1628752,0.0541906104739938,3507470.22719162
"Burkina Faso",2009,5,0.0432167501609873,3364333.15921802,0.0418250438507674,10830911.1009724,0.0256392413270489,9716933.58874426,0.0559837694600686,18455807.7138416,0.103659461085475,11200487.9558598,0.0113288338284633,9485058.59160804,0.0152355134710371,12140834.1372415,0.0552709303111426,11766744.1920846,0.0383782756275219,12159802.2244524,0.0432167501609873,3364333.15921802
"Kenya",2009,5,0.0751227300458661,5314243.38799378,0.0399599866061275,10461448.1574654,0.033789664860777,8848715.94780411,0.0463339057502734,16136510.2691868,0.0628261699709537,8898472.08864382,0.00826196505529235,9340430.52992059,0.0149575859815464,10969637.2957651,0.0396533088391865,10125597.1340354,0.0378155742913871,10083078.8518404,0.0751227300458661,5314243.38799378
"Ethiopia",1977,5,0.0810690629553478,3418550.13786763,0.0311205842188385,5713382.79330799,0.028135003612772,3364952.94697937,0.0722922173397178,11014169.7267101,0.0631763745180009,4630870.11847854,0.0302012665523934,4094822.60835335,0.0354233183605133,4137133.30254523,0.0458828703313767,8609144.30640886,0.0520632532743939,7654168.00425907,0.0810690629553478,3418550.13786763
"Haiti",1985,5,0.0160474141916093,3403620.82836497,0.0249858887514271,6360600.1495296,0.0204331468601265,5991623.52417632,0.103592657473333,20216632.874466,0.137721070233294,5597811.33739055,0.0207381476635326,6111161.32793655,0.0213775864113066,6459448.72269985,0.0199727210175148,12429083.8853776,0.0490497414650548,9333806.11349326,0.0160474141916093,3403620.82836497
"Bhutan",1977,5,0.0243325336783174,4313944.47187275,0.0362769469556339,6114708.12769639,0.0352713801539687,5260584.19622082,0.0756812301644093,11615961.9241663,0.0626588105097434,4874090.71538857,0.0364001918250012,5447889.32679734,0.0379724104992677,5193215.90566884,0.0511528250403655,9799872.37982023,0.0567237973567358,9779348.03672346,0.0243325336783174,4313944.47187275
"Costa Rica",2001,5,0.046763369666181,11835288.160319,0.0187910201229095,10317966.0835422,0.0213298919080586,8626202.16682075,0.0486186189836638,25235101.302986,0.0492820248552704,10841560.0903592,0.0178056242744985,10235754.4808183,0.0269661313223884,7646448.92409117,0.0402329798291875,14141916.886619,0.0518986322030488,13845844.6392312,0.046763369666181,11835288.160319
"Costa Rica",1977,5,0.0494579678988699,8211269.04816842,0.0324258946219177,6950514.36264019,0.0181056249291458,5292262.38445694,0.112138031430656,13468901.7805168,0.0456945047960722,7618106.45931819,0.0286477649381053,5226216.68450602,0.0370789886330068,4651119.43864136,0.0413172967370491,10365391.977934,0.0513882876683558,11056795.0498299,0.0494579678988699,8211269.04816842
"Ethiopia",2001,5,0.0705800596682696,4247295.54250533,0.0125058672388405,7277162.84511549,0.0245487067966953,7188172.29206847,0.0411304576181999,13225829.6962245,0.0520534239681822,7455479.81412372,0.0180541936175754,8940968.69052728,0.018339937754574,7824999.06010376,0.0578338272715883,11620220.3526915,0.0511140277357927,11128238.1917087,0.0705800596682696,4247295.54250533
"Gabon",2009,5,0.0153483337252034,4986969.00086548,0.0435427284261862,14006878.4936396,0.0262873146715222,10389057.8125713,0.0573026523065932,19486682.2724972,0.120240502310814,11477798.8315023,0.0114966647957682,10780255.5930906,0.00969199242799674,14698298.5739814,0.0545010078450268,11532614.0684357,0.0368409664773944,13906732.5026446,0.0153483337252034,4986969.00086548
"Liberia",2001,5,0.0547654814605094,4384121.76536223,0.0160036087857047,11235867.3837352,0.022159092356007,8967791.66546888,0.0478171083106271,9563528.93380394,0.0584696076391897,9531869.13069039,0.0175002593078119,9937010.38369912,0.0244803691934331,7147279.38755013,0.029361633388304,10738632.9797684,0.0186782636716739,9713907.24551112,0.0547654814605094,4384121.76536223
"Nepal",2001,5,0.0222975107980263,6281620.4419282,0.0144897008905033,8052099.14639411,0.0252529056400632,7502246.43537664,0.0411966547643939,13583890.8457598,0.0498664987549775,7504153.88691287,0.0206042905577739,9352404.78400278,0.0203876437532342,8033052.58606654,0.0577276277433644,11942412.4647458,0.0499381107482809,11257111.7084692,0.0222975107980263,6281620.4419282
"Benin",1985,5,0.0290915990228874,4148614.18344026,0.0239541766470416,7180220.82985124,0.0176965387123404,5871305.39310926,0.105355755074498,15761634.4216858,0.140717826002025,5475512.4695773,0.0234747867492345,5900231.86320707,0.0211636683013402,6134534.87001658,0.0224463206269177,11782304.082452,0.0522804234090429,9101251.31011347,0.0290915990228874,4148614.18344026
"Congo",2009,5,0.0145383360350918,7199550.04778093,0.0479670153588004,14440530.5158166,0.0256626265112956,9815878.88911746,0.0641198536964716,23485870.2924944,0.0726130477872036,16693239.8391695,0.0119052265109377,10368389.1785088,0.00953695181466279,14435778.9422275,0.0528296004701092,11811934.6343932,0.0341122768831736,13267804.4178078,0.0145383360350918,7199550.04778093
"Benin",2001,5,0.0449170741040216,5173649.64739421,0.0167501128969407,9026614.90658354,0.0223469030466547,7999184.79608914,0.0537358515458265,18307845.2187453,0.0289884585658907,10044069.3923608,0.0170125731347449,9367384.59655197,0.0253309362169235,7611373.36656605,0.0441486573168597,14569656.5690216,0.051662247011598,13819356.0025961,0.0449170741040216,5173649.64739421
"Ethiopia",2009,5,0.030221709999618,6335300.64741558,0.0415266468783104,10976966.7580176,0.0352603877242987,8933026.57420604,0.0497578915147858,15834857.0410805,0.0604929482440833,8968305.88878149,0.0101175767722593,9613742.52194329,0.0147897682846077,11016353.9352114,0.0412955252498238,10879165.1289228,0.0393291563822736,10210346.3347147,0.030221709999618,6335300.64741558
"Burundi",1961,5,0.0158175347600066,3955692.93971608,0.0277955787486559,4203132.08394286,0.106774576823473,3426160.26607154,0.0565394886711172,6360792.66396471,0.0530026939903931,3987614.5626026,0.0345671365599641,3090477.28723556,0.063643063291346,2899310.70066972,0.0299510193246441,6738829.81589082,0.022767224118382,8108554.80514214,0.0158175347600066,3955692.93971608
"Bhutan",1985,5,0.0988117573369169,3657463.01736949,0.0256440707191291,6346049.32863514,0.0204110801388244,6286937.24840965,0.0853649253499937,11735053.5857174,0.0865391713988505,5597265.11779764,0.02222841732395,6628272.53118446,0.052963176744648,8554709.7168227,0.0385809506505546,11597302.5514468,0.0407986873178894,8534725.05444023,0.0988117573369169,3657463.01736949
"Indonesia",1985,5,0.0094088731363737,9571418.57236906,0.0231404229777265,7935483.27968062,0.0183263061598118,6665628.55928436,0.109457661881608,15840608.0039132,0.145362440754498,5817234.83767973,0.0191546195040471,6394755.60707407,0.0281504089295128,6470387.68666711,0.0217508455097087,11737901.0151158,0.049735638727063,8970620.89105085,0.0094088731363737,9571418.57236906
"Yemen",1993,5,0.0751246652983454,3457266.75074763,0.0288056706882621,3115231.24257058,0.106782649526245,4551824.50797644,0.0657119314083981,14727877.699912,0.0600736309178956,6233753.35751559,0.0160380467296043,4954006.80227292,0.0335379358485393,5297856.98669188,0.0303160498171493,9818826.42222158,0.0365941619232272,7780934.93220695,0.0751246652983454,3457266.75074763
"Cameroon",2009,5,0.021258667014682,5605328.87867602,0.040596221783411,11570024.9425408,0.0296208425028345,9195312.2340061,0.0481588004820343,16757161.413674,0.0701081082057882,9156127.03060327,0.00857253606015252,9643859.52528138,0.0109037022714768,13451314.7273834,0.0387155348652434,10969380.4133111,0.0361507574771249,11048670.1100256,0.021258667014682,5605328.87867602
"Democratic Republic of the Congo",1977,5,0.0164222665408413,4834648.45176744,0.0342433798833976,6527570.69145604,0.0243116574243048,4729352.62073756,0.0748880787332154,11315292.6482239,0.0614482350346312,4800865.3084861,0.027677497552595,4818149.74864369,0.0316731188246285,4485679.90790803,0.0476666164702714,9639072.09565417,0.0506970981797333,9445720.39183573,0.0164222665408413,4834648.45176744
"Cameroon",2001,5,0.0735808236496122,4712984.33231309,0.0150788003234309,8455506.26155623,0.019434753558966,7683610.70456968,0.0443850089664577,14340837.0019449,0.0393492706532972,7786060.52014871,0.0176886966663567,9236522.65623092,0.0199382064204401,7878949.55801305,0.0485538777132923,12592541.9457023,0.0512898021379507,11900364.0591632,0.0735808236496122,4712984.33231309
"Jamaica",2009,5,0.0457096035441173,9299389.8336285,0.0503398759542312,13344442.0861317,0.0237246309054729,9891377.50702633,0.0651087255254468,23425915.5218202,0.0669209467458446,16611922.4384465,0.00859938885050499,10621024.9799818,0.0140959033206934,11784513.3187571,0.0531651160678324,11695640.8371981,0.0347229151219388,13201226.4935756,0.0457096035441173,9299389.8336285
"Central African Republic",2009,5,0.101841816920926,3593710.65082372,0.0478618023366149,13476182.5683163,0.0261240397879715,9980140.86391607,0.0625516476712489,22257135.0719873,0.0637123054472965,15357997.3773493,0.0107163348663221,9833550.14689229,0.0103283966998718,14555094.9934338,0.0531422374442364,11772951.4442759,0.0366882594432009,12776220.4627397,0.101841816920926,3593710.65082372
"Democratic Republic of the Congo",1993,5,0.0179650658048472,5105363.81283362,0.0324943832372674,7997366.10695709,0.0480330878292251,5917193.73605178,0.0589930316030709,12981438.3496066,0.0648659636638631,6499170.28234807,0.0123405254501062,6310026.79167321,0.016475211716453,9404160.64733365,0.0297342729971108,10957612.58734,0.0281526323659365,9459911.9208669,0.0179650658048472,5105363.81283362
"Sri Lanka",1993,5,0.0352000212203805,6906319.96788676,0.0340979039198221,6525303.6837521,0.017408284226592,5957284.48740736,0.0746242780802465,15756839.6193652,0.0853740701960288,7606027.02321132,0.0148958087281183,6273616.0218623,0.0181572502889459,8453353.39799475,0.0317724036299586,12541359.9406936,0.0268975216776986,11373752.6774354,0.0352000212203805,6906319.96788676
"Bolivia",1993,5,0.0717346194743535,5227034.93167982,0.0323245782402164,6873954.25603002,0.0458941065838893,6835637.51986056,0.0568335482468564,12743585.4731569,0.0618789137873604,6314503.25285126,0.0103269749124391,6557505.29551645,0.0193726593169526,8596207.67347947,0.0294863960441347,10012096.2796075,0.0319219414303257,8605554.37422152,0.0717346194743535,5227034.93167982
